,char,length,count
649,マ,265.93809604714136,7
650,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right",344.56990630136715,8
651,"女"" kvg:position=""bottom",504.2325577985854,10
652,"囗"" kvg:part=""2",494.875343637845,10
653,"亻"" kvg:variant=""true"" kvg:original=""人",374.93897116730375,10
654,小,330.93956430895685,10
655,口,425.11748007561806,10
656,"夂"" kvg:position=""bottom",387.66592796256157,10
657,"木"" kvg:part=""2",439.2663442817325,10
658,"十"" kvg:radical=""nelson",449.1610078094325,12
659,"示"" kvg:position=""bottom",459.30125191262965,15
660,"木"" kvg:position=""bottom",509.6525113981576,15
661,人,460.8965781192593,16
662,丿,205.7192252923287,2
663,丶,227.56115309674703,3
664,丿,329.2225194717989,5
665,巾,400.52357993082705,5
666,木,397.51728538842974,6
667,卜,396.7687897573993,6
668,丿,371.1329709132328,8
669,"王"" kvg:original=""玉"" kvg:partial=""true"" kvg:position=""bottom",508.1696032883803,11
670,丿,442.4041675396138,12
671,"凵"" kvg:radical=""general",222.52806844559058,2
672,"凵"" kvg:position=""kamae"" kvg:radical=""general",282.94081730154227,4
673,丨,290.3160029720174,5
674,"凵"" kvg:radical=""general",343.4525533751213,5
675,"凵"" kvg:radical=""tradit",282.2202752035882,5
676,"凵"" kvg:position=""nyo"" kvg:radical=""tradit",376.4823513997845,8
677,"丨"" kvg:radical=""nelson",426.04785491440464,9
678,"刀"" kvg:radical=""general",213.8792473830871,2
679,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:radical=""tradit",132.71422322723268,2
680,丶,246.6649801249848,3
681,"乂"" kvg:part=""2",308.4708118989852,3
682,"刀"" kvg:position=""bottom"" kvg:radical=""tradit",240.374116846046,4
683,"刀"" kvg:position=""right"" kvg:radical=""general",286.14587602933193,4
684,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",259.1075668806416,4
685,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",267.09888115621845,5
686,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",283.11491165234776,5
687,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",379.2466740490552,6
688,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",365.81453973206897,6
689,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",355.2339644149154,6
690,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",307.81096030434276,6
691,"刀"" kvg:position=""right"" kvg:radical=""tradit",342.2749996697603,7
692,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",341.01952985988896,7
693,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",343.6928366511573,7
694,"刀"" kvg:position=""right"" kvg:radical=""general",405.98104888521647,7
695,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",349.50908879319275,7
696,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",549.7728142629417,7
697,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",370.0061487429213,8
698,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit"" kvg:phon=""刀",350.8814230413845,8
699,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",428.22363946077917,8
700,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",420.9506256523113,8
701,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",423.6110879924093,8
702,"刀"" kvg:position=""bottom"" kvg:radical=""general",417.01198581134213,8
703,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",372.98890283090964,8
704,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",399.1300584798096,8
705,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",353.09359269025555,8
706,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",454.58930591306097,9
707,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",399.6015847744117,9
708,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",380.5561337052813,9
709,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",396.9077644365118,9
710,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""nyoc"" kvg:radical=""tradit",436.74363153102246,9
711,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",437.71039558824504,9
712,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:radical=""tradit",373.6533364127398,9
713,"乂"" kvg:part=""2",493.2581626504056,9
714,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",460.8852137251887,10
715,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",349.21766540611463,10
716,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",460.0201308408955,10
717,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",399.0763706662542,10
718,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",433.92470707293774,10
719,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",387.9965637462787,10
720,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",417.6099231417353,10
721,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",389.429490211466,10
722,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",465.0538275723277,12
723,"刀"" kvg:position=""bottom"" kvg:radical=""tradit",422.73767971289186,11
724,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",439.428505629042,11
725,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",473.6006318650314,11
726,"乂"" kvg:part=""2",521.0168207082523,11
727,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",443.75820928425173,12
728,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",417.2369824421206,11
729,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",420.9678108155699,12
730,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",432.13226325823786,12
731,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",489.66890124476936,13
732,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",534.2059766750162,13
733,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",610.4853762271603,14
734,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""tradit",505.7728231225549,15
735,"刀"" kvg:position=""bottom"" kvg:radical=""general",489.73356841470013,15
736,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",494.4694327845376,15
737,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",440.1943960593095,15
738,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right"" kvg:radical=""general",488.6010786385354,16
739,丶,504.36308844313186,16
740,"乂"" kvg:part=""2",545.9365737932197,16
741,"力"" kvg:radical=""general",236.19572819008857,2
742,"力"" kvg:position=""right"" kvg:radical=""tradit",289.1511469346002,5
743,"口"" kvg:position=""right",304.5751380242455,5
744,"力"" kvg:position=""bottom"" kvg:radical=""tradit",308.7695179813138,6
745,"力"" kvg:position=""right"" kvg:radical=""general",386.21009771696686,7
746,"力"" kvg:position=""bottom"" kvg:radical=""general",401.2269861858395,7
747,"力"" kvg:position=""right"" kvg:radical=""general",377.1657999388749,7
748,"力"" kvg:position=""right"" kvg:radical=""general",407.72286095471367,7
749,"力"" kvg:position=""right"" kvg:radical=""general",406.67959979351895,7
750,"力"" kvg:position=""right"" kvg:radical=""tradit",418.7706093985322,7
751,"力"" kvg:position=""bottom"" kvg:radical=""general",308.00548558601315,7
752,"力"" kvg:position=""bottom"" kvg:radical=""general",420.79755036534686,8
753,"力"" kvg:position=""right"" kvg:radical=""general",344.6884870982193,8
754,"力"" kvg:position=""right"" kvg:radical=""general",397.9952035916687,8
755,"力"" kvg:position=""right"" kvg:radical=""general",371.6585384821887,8
756,"力"" kvg:position=""right"" kvg:radical=""general",418.887079771585,9
757,"力"" kvg:position=""right"" kvg:radical=""general",441.41795291399154,9
758,"力"" kvg:position=""right"" kvg:radical=""general",446.48150648408745,9
759,"力"" kvg:position=""bottom"" kvg:radical=""general",455.39833602322045,9
760,"力"" kvg:position=""nyoc"" kvg:radical=""tradit",453.61270582324005,10
761,"力"" kvg:position=""right"" kvg:radical=""general",421.5702316276319,10
762,"力"" kvg:position=""right"" kvg:radical=""tradit",481.44245872793726,11
763,"力"" kvg:position=""right"" kvg:radical=""general",516.4078768380372,11
764,"力"" kvg:position=""right"" kvg:radical=""general",517.6349932734406,11
765,"力"" kvg:position=""right"" kvg:radical=""general",515.7709799073872,11
766,"力"" kvg:position=""bottom"" kvg:radical=""tradit",480.4781490275839,11
767,"力"" kvg:radical=""tradit",532.6962343958213,12
768,"力"" kvg:position=""bottom"" kvg:radical=""general",415.4082000331793,12
769,"力"" kvg:position=""bottom"" kvg:radical=""tradit",519.0324164206039,12
770,"力"" kvg:position=""right"" kvg:radical=""general",497.882024535638,13
771,"力"" kvg:position=""bottom"" kvg:radical=""general",478.08120291412934,13
772,"力"" kvg:position=""right"" kvg:radical=""general",534.8345189093168,13
773,"力"" kvg:position=""right"" kvg:radical=""general",495.580174828929,12
774,"力"" kvg:position=""right"" kvg:radical=""general",562.1900966287477,13
775,"力"" kvg:position=""right"" kvg:radical=""general",518.6774025193837,13
776,"灬"" kvg:variant=""true"" kvg:original=""火"" kvg:position=""bottom"" kvg:radical=""nelson"" kvg:phon=""熏V2",519.1064497923973,15
777,"力"" kvg:position=""right"" kvg:radical=""general",543.5380031780446,16
778,"力"" kvg:position=""right"" kvg:radical=""general",629.8552223909916,16
779,"力"" kvg:position=""right"" kvg:radical=""general",592.5463794219264,19
780,丿,180.58275751302762,2
781,丶,201.83751313982273,3
782,"厶"" kvg:original=""厶",275.53086607670843,4
783,"勹"" kvg:position=""kamae"" kvg:radical=""general",285.2718629904589,4
784,"二"" kvg:variant=""true",264.6457566261496,4
785,丿,316.36579733628656,4
786,匕,283.2545791232146,4
787,己,314.3265389789537,5
788,"勹"" kvg:radical=""general",313.0709982227548,5
789,"凵"" kvg:position=""kamae",365.46355249279,6
790,丶,512.6637403407101,9
791,"己"" kvg:variant=""true",500.75954038733795,11
792,田,513.245903671917,11
793,"匕"" kvg:radical=""general",200.8492184463458,2
794,"匕"" kvg:position=""right"" kvg:radical=""tradit",253.88523505425712,4
795,"匕"" kvg:position=""right"" kvg:radical=""general",252.87618363687167,5
796,"匕"" kvg:position=""nyoc"" kvg:radical=""tradit",436.167698999669,11
797,"匚"" kvg:radical=""general",209.53507334797274,2
798,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",381.3810234200232,5
799,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",356.14760784251837,6
800,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",378.2907005843998,6
801,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",465.8811217141158,7
802,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",462.04985464929564,10
803,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",528.2980787113847,13
804,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",619.7074012036929,14
805,"匚"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",524.472610650535,15
806,"匸"" kvg:radical=""general",214.83738912819436,2
807,"匸"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",322.3591734759348,4
808,"匸"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",316.78033808463306,4
809,"匸"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",406.223893618666,7
810,"匸"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",460.430984066232,10
811,"匸"" kvg:part=""2"" kvg:position=""kamae"" kvg:radical=""general",486.7892378686803,11
812,"十"" kvg:radical=""general",172.89900288146276,2
813,"十"" kvg:position=""bottom"" kvg:radical=""tradit",211.02946408154625,3
814,"丨"" kvg:radical=""nelson",316.4976913340181,4
815,"十"" kvg:position=""bottom"" kvg:radical=""general",291.43307869155683,4
816,"十"" kvg:radical=""tradit",278.92327023438224,4
817,"十"" kvg:radical=""tradit",235.61815861712017,4
818,"十"" kvg:part=""2"" kvg:radical=""tradit",294.61823068743564,5
819,"二"" kvg:part=""2",258.14993564195896,5
820,"丨"" kvg:radical=""nelson",306.07282705962433,6
821,"十"" kvg:radical=""tradit",384.7560239032762,9
822,"十"" kvg:position=""bottom"" kvg:radical=""tradit",286.3084643341795,8
823,"十"" kvg:position=""bottom"" kvg:radical=""tradit",329.8385982814434,8
824,力,436.4143344092516,8
825,十,411.62505310753886,9
826,丨,392.1452823207046,9
827,"寸"" kvg:position=""bottom",488.24235922609836,12
828,"卜"" kvg:radical=""general",116.063714008743,2
829,"卜"" kvg:variant=""true"" kvg:radical=""general",189.28144066495895,4
830,"口"" kvg:position=""bottom",223.448538755587,5
831,"卜"" kvg:position=""right"" kvg:radical=""general",344.0627972616455,8
832,"卩"" kvg:radical=""general",188.01002355594875,2
833,"㔾"" kvg:original=""卩"" kvg:radical=""general",344.8219747448147,5
834,"卩"" kvg:position=""right"" kvg:radical=""general",317.6237426083834,5
835,"卩"" kvg:position=""right"" kvg:radical=""tradit",282.4193356377046,6
836,"卩"" kvg:position=""tarec"" kvg:radical=""tradit",363.185408372168,6
837,"厶"" kvg:variant=""true"" kvg:original=""厶",369.803551239659,7
838,"卩"" kvg:position=""right"" kvg:radical=""general",347.80343080029337,7
839,"卩"" kvg:part=""2"" kvg:position=""right"" kvg:radical=""tradit",330.6692040389837,7
840,"卩"" kvg:position=""bottom"" kvg:radical=""general",428.87452458785083,8
841,"卩"" kvg:position=""right"" kvg:radical=""general",385.71352102662297,9
842,"卩"" kvg:position=""right"" kvg:radical=""tradit",404.0903605058681,9
843,"卩"" kvg:position=""right"" kvg:radical=""general",488.3763316211057,12
844,"厂"" kvg:radical=""general",142.71574596357334,2
845,"卩"" kvg:position=""tarec",308.0364200515878,4
846,"尤"" kvg:part=""2"" kvg:position=""kamae",448.15009466165105,9
847,日,478.71276856287284,9
848,子,436.4386514593279,9
849,小,412.22150810861916,10
850,"刂"" kvg:variant=""true"" kvg:original=""刀"" kvg:position=""right",473.9607725636422,11
851,"欠"" kvg:position=""right",483.392775630557,12
852,"夂"" kvg:position=""bottom",561.6393408955859,12
853,"寸"" kvg:position=""right",443.83204274416903,12
854,"丿"" kvg:position=""left",551.3422830326066,14
855,丶,534.0586805670304,14
856,"斤"" kvg:position=""right",533.8750565531026,14
857,丿,532.7923671993607,14
858,"丿"" kvg:radical=""nelson",503.3867390394246,17
859,"厶"" kvg:radical=""general",167.09134493629804,2
860,"厶"" kvg:position=""bottom"" kvg:radical=""tradit",303.01842181340487,5
861,彡,371.57451229207004,8
862,"彡"" kvg:position=""bottom",520.8211172114794,13
863,"又"" kvg:radical=""general",232.2046124274699,2
864,"又"" kvg:part=""2"" kvg:radical=""general",242.72489007596477,3
865,"又"" kvg:variant=""true",296.71873548566117,3
866,"又"" kvg:position=""kamaec"" kvg:radical=""general",310.1745866793025,4
867,"又"" kvg:position=""right",298.422294554959,4
868,"又"" kvg:radical=""tradit",311.8152477080484,4
869,"又"" kvg:position=""right"" kvg:radical=""general",302.8396041175955,4
870,"又"" kvg:position=""right"" kvg:radical=""general",342.7977923266125,8
871,"又"" kvg:position=""right"" kvg:radical=""tradit",405.54487490320565,8
872,"又"" kvg:position=""bottom"" kvg:radical=""tradit",349.3279791762127,8
873,"又"" kvg:position=""right"" kvg:radical=""general",374.2324715396719,9
874,"又"" kvg:radical=""tradit",436.75107678197395,9
875,"又"" kvg:position=""bottom"" kvg:radical=""general",408.05956289774826,10
876,"又"" kvg:position=""right"" kvg:radical=""general",504.1806544210814,16
877,"又"" kvg:position=""right"" kvg:radical=""tradit",584.6577140287756,18
